"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-02 14:00","2022","06","02","14:00","16.2","","10.4","","68","","0.0","","3","","5","","16.1","","98.75","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-02 15:00","2022","06","02","15:00","18.8","","9.4","","54","","0.0","","29","","9","","16.1","","98.71","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-02 16:00","2022","06","02","16:00","19.9","","9.5","","51","","0.0","","33","","13","","16.1","","98.67","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-02 17:00","2022","06","02","17:00","18.7","","11.7","","63","","0.0","","22","","15","","16.1","","98.66","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-02 18:00","2022","06","02","18:00","17.8","","12.0","","69","","0.0","","18","","18","","16.1","","98.66","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-02 19:00","2022","06","02","19:00","16.6","","12.4","","76","","0.0","","20","","21","","16.1","","98.69","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-02 20:00","2022","06","02","20:00","14.8","","13.2","","90","","0.0","","12","","9","","16.1","","98.72","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-02 21:00","2022","06","02","21:00","13.9","","12.8","","93","","0.0","","15","","13","","16.1","","98.72","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-02 22:00","2022","06","02","22:00","13.9","","13.0","","94","","0.0","","16","","11","","16.1","","98.76","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-02 23:00","2022","06","02","23:00","12.4","","11.9","","97","","0.0","","18","","9","","16.1","","98.76","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-03 00:00","2022","06","03","00:00","13.1","","12.6","","97","","0.0","","18","","9","","16.1","","98.73","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-03 01:00","2022","06","03","01:00","12.5","","12.2","","98","","0.0","","21","","8","","16.1","","98.73","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-03 02:00","2022","06","03","02:00","12.8","","12.5","","98","","0.0","","33","","8","","16.1","","98.71","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-03 03:00","2022","06","03","03:00","11.3","","11.2","","99","","0.0","","5","","8","","6.4","","98.70","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-03 04:00","2022","06","03","04:00","10.3","","10.2","","99","","0.0","","","","0","","2.4","","98.72","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-03 05:00","2022","06","03","05:00","10.0","","9.9","","99","","0.0","","28","","4","","0.4","","98.77","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-03 06:00","2022","06","03","06:00","10.6","","10.6","","100","","0.2","","25","","4","","1.0","","98.82","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-03 07:00","2022","06","03","07:00","15.5","","12.5","","82","","0.0","","29","","11","","16.1","","98.87","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-03 08:00","2022","06","03","08:00","17.8","","11.6","","67","","0.0","","30","","15","","16.1","","98.89","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-03 09:00","2022","06","03","09:00","19.7","","10.8","","56","","0.0","","31","","13","","16.1","","98.89","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-03 10:00","2022","06","03","10:00","21.4","","8.9","","44","","0.0","","28","","15","","16.1","","98.88","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-03 11:00","2022","06","03","11:00","22.3","","11.0","","48","","0.0","","21","","21","","16.1","","98.85","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-03 12:00","2022","06","03","12:00","22.0","","10.8","","49","","0.0","","21","","28","","16.1","","98.82","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-03 13:00","2022","06","03","13:00","21.6","","11.3","","51","","0.0","","21","","35","","16.1","","98.79","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-03 14:00","2022","06","03","14:00","21.0","","8.6","","45","","0.0","","21","","32","","16.1","","98.75","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-03 15:00","2022","06","03","15:00","22.8","","9.7","","43","","0.0","","21","","30","","16.1","","98.72","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-03 16:00","2022","06","03","16:00","22.7","","10.2","","45","","0.0","","21","","28","","16.1","","98.69","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-03 17:00","2022","06","03","17:00","23.2","","10.5","","44","","0.0","","21","","22","","16.1","","98.66","","25","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-03 18:00","2022","06","03","18:00","24.2","","2.3","","24","","0.0","","30","","34","","16.1","","98.67","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-03 19:00","2022","06","03","19:00","23.0","","2.7","","26","","0.0","","30","","22","","16.1","","98.71","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-03 20:00","2022","06","03","20:00","19.9","","4.7","","36","","0.0","","31","","18","","16.1","","98.78","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-03 21:00","2022","06","03","21:00","18.0","","5.0","","42","","0.0","","31","","11","","16.1","","98.84","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-03 22:00","2022","06","03","22:00","17.2","","2.7","","38","","0.0","","33","","13","","16.1","","98.91","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-03 23:00","2022","06","03","23:00","13.6","","6.0","","60","","0.0","","3","","24","","16.1","","99.00","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-04 00:00","2022","06","04","00:00","12.1","","6.0","","66","","0.0","","2","","22","","16.1","","99.07","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-04 01:00","2022","06","04","01:00","11.2","","5.8","","69","","0.0","","3","","17","","16.1","","99.11","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-04 02:00","2022","06","04","02:00","9.4","","5.7","","77","","0.0","","2","","9","","16.1","","99.14","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-04 03:00","2022","06","04","03:00","8.6","","5.2","","79","","0.0","","2","","8","","16.1","","99.18","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-04 04:00","2022","06","04","04:00","7.6","","5.1","","84","","0.0","","","","0","","16.1","","99.25","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-04 05:00","2022","06","04","05:00","7.1","","5.1","","87","","0.0","","2","","8","","16.1","","99.32","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-04 06:00","2022","06","04","06:00","8.5","","6.2","","85","","0.0","","","","0","","16.1","","99.37","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-04 07:00","2022","06","04","07:00","11.4","","5.4","","66","","0.0","","6","","8","","16.1","","99.38","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-04 08:00","2022","06","04","08:00","13.7","","4.6","","54","","0.0","","4","","8","","16.1","","99.42","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-04 09:00","2022","06","04","09:00","14.9","","3.1","","45","","0.0","","","M","4","","16.1","","99.44","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-04 10:00","2022","06","04","10:00","15.6","","5.5","","51","","0.0","","21","","9","","16.1","","99.41","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-04 11:00","2022","06","04","11:00","16.4","","6.7","","52","","0.0","","18","","13","","16.1","","99.39","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-04 12:00","2022","06","04","12:00","16.0","","6.5","","53","","0.0","","20","","18","","16.1","","99.40","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-04 13:00","2022","06","04","13:00","16.2","","7.6","","56","","0.0","","20","","17","","16.1","","99.38","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-04 14:00","2022","06","04","14:00","16.8","","7.8","","55","","0.0","","18","","24","","16.1","","99.32","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-04 15:00","2022","06","04","15:00","18.0","","8.3","","53","","0.0","","19","","21","","16.1","","99.27","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-04 16:00","2022","06","04","16:00","16.9","","6.2","","49","","0.0","","20","","26","","16.1","","99.23","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-04 17:00","2022","06","04","17:00","17.2","","7.2","","51","","0.0","","21","","22","","16.1","","99.23","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-04 18:00","2022","06","04","18:00","16.7","","7.3","","54","","0.0","","22","","21","","16.1","","99.21","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-04 19:00","2022","06","04","19:00","15.7","","8.7","","63","","0.0","","19","","15","","16.1","","99.20","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-04 20:00","2022","06","04","20:00","15.0","","8.8","","66","","0.0","","18","","13","","16.1","","99.18","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-04 21:00","2022","06","04","21:00","14.5","","9.4","","71","","0.0","","16","","11","","16.1","","99.19","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-04 22:00","2022","06","04","22:00","14.8","","7.2","","60","","0.0","","17","","13","","16.1","","99.17","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-04 23:00","2022","06","04","23:00","14.4","","8.6","","68","","0.0","","18","","15","","16.1","","99.15","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-05 00:00","2022","06","05","00:00","13.3","","7.2","","66","","0.0","","17","","11","","16.1","","99.11","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-05 01:00","2022","06","05","01:00","13.8","","8.0","","68","","0.0","","14","","9","","16.1","","99.13","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-05 02:00","2022","06","05","02:00","13.9","","9.0","","72","","0.0","","16","","5","","16.1","","99.11","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-05 03:00","2022","06","05","03:00","13.8","","11.0","","83","","0.0","","19","","11","","16.1","","99.09","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-05 04:00","2022","06","05","04:00","14.5","","10.6","","77","","0.0","","17","","9","","16.1","","99.08","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-05 05:00","2022","06","05","05:00","13.4","","10.8","","84","","0.0","","14","","15","","16.1","","99.09","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-05 06:00","2022","06","05","06:00","14.8","","11.5","","81","","0.0","","18","","9","","16.1","","99.17","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-05 07:00","2022","06","05","07:00","16.0","","10.8","","71","","0.0","","19","","11","","16.1","","99.20","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-05 08:00","2022","06","05","08:00","16.4","","11.0","","70","","0.0","","19","","11","","16.1","","99.19","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-05 09:00","2022","06","05","09:00","16.4","","10.3","","67","","0.0","","18","","13","","16.1","","99.17","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-05 10:00","2022","06","05","10:00","16.8","","10.3","","65","","0.0","","17","","9","","16.1","","99.16","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-05 11:00","2022","06","05","11:00","18.4","","8.0","","50","","0.0","","20","","13","","16.1","","99.18","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-05 12:00","2022","06","05","12:00","20.0","","8.3","","46","","0.0","","19","","13","","16.1","","99.18","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-05 13:00","2022","06","05","13:00","18.9","","9.3","","53","","0.0","","16","","9","","16.1","","99.15","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-05 14:00","2022","06","05","14:00","18.6","","9.4","","55","","0.0","","15","","9","","16.1","","99.14","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-05 15:00","2022","06","05","15:00","21.0","","8.7","","45","","0.0","","12","","13","","16.1","","99.10","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-05 16:00","2022","06","05","16:00","20.6","","8.5","","45","","0.0","","11","","17","","16.1","","99.06","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-05 17:00","2022","06","05","17:00","20.5","","7.8","","44","","0.0","","11","","21","","14.5","","99.03","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-05 18:00","2022","06","05","18:00","18.0","","7.3","","49","","0.0","","11","","22","","16.1","","98.98","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-05 19:00","2022","06","05","19:00","17.4","","4.1","","41","","0.0","","10","","24","","16.1","","98.95","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-05 20:00","2022","06","05","20:00","16.5","","5.2","","47","","0.0","","10","","21","","16.1","","98.96","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-05 21:00","2022","06","05","21:00","16.1","","8.2","","59","","0.0","","11","","17","","16.1","","98.95","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-05 22:00","2022","06","05","22:00","16.8","","6.6","","51","","0.0","","12","","21","","16.1","","98.92","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-05 23:00","2022","06","05","23:00","16.4","","9.4","","63","","0.0","","11","","22","","16.1","","98.90","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-06 00:00","2022","06","06","00:00","15.8","","10.4","","70","","0.0","","11","","17","","16.1","","98.85","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-06 01:00","2022","06","06","01:00","15.6","","11.2","","75","","0.0","","12","","18","","16.1","","98.83","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-06 02:00","2022","06","06","02:00","15.2","","11.6","","79","","0.0","","12","","21","","16.1","","98.79","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-06 03:00","2022","06","06","03:00","15.1","","11.9","","81","","0.0","","12","","17","","16.1","","98.77","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-06 04:00","2022","06","06","04:00","15.2","","12.2","","82","","0.0","","12","","17","","16.1","","98.76","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-06 05:00","2022","06","06","05:00","15.4","","12.2","","81","","0.0","","13","","15","","16.1","","98.75","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-06 06:00","2022","06","06","06:00","17.0","","12.2","","73","","0.0","","14","","15","","16.1","","98.73","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-06 07:00","2022","06","06","07:00","17.6","","12.3","","71","","0.0","","15","","17","","16.1","","98.72","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-06 08:00","2022","06","06","08:00","20.4","","11.9","","58","","0.0","","17","","28","","16.1","","98.69","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-06 09:00","2022","06","06","09:00","19.7","","12.6","","63","","0.0","","20","","30","","16.1","","98.68","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-06 10:00","2022","06","06","10:00","22.2","","13.6","","58","","0.0","","21","","28","","16.1","","98.65","","25","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-06 11:00","2022","06","06","11:00","22.6","","13.4","","56","","0.0","","20","","32","","16.1","","98.63","","26","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-06 12:00","2022","06","06","12:00","22.0","","14.0","","60","","0.0","","21","","28","","16.1","","98.61","","25","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-06 13:00","2022","06","06","13:00","23.1","","14.7","","59","","0.0","","20","","34","","16.1","","98.58","","27","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-06 14:00","2022","06","06","14:00","23.4","","15.5","","61","","0.0","","19","","28","","16.1","","98.53","","28","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-06 15:00","2022","06","06","15:00","23.4","","15.9","","62","","0.0","","18","","28","","16.1","","98.47","","28","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-06 16:00","2022","06","06","16:00","23.6","","16.0","","62","","0.0","","18","","32","","16.1","","98.39","","28","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-06 17:00","2022","06","06","17:00","19.5","","17.3","","87","","1.5","","23","","35","","12.9","","98.45","","","","","","Moderate Rain"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-06 18:00","2022","06","06","18:00","18.3","","17.5","","95","","19.3","","18","","30","","16.1","","98.44","","","","","","Rain"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-06 19:00","2022","06","06","19:00","17.8","","16.8","","94","","0.5","","19","","30","","16.1","","98.44","","","","","","Rain"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-06 20:00","2022","06","06","20:00","18.0","","17.2","","95","","0.0","","21","","26","","16.1","","98.47","","","","","","Rain"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-06 21:00","2022","06","06","21:00","17.8","","17.2","","96","","3.2","","20","","26","","16.1","","98.51","","","","","","Rain"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-06 22:00","2022","06","06","22:00","17.8","","17.3","","97","","4.2","","20","","22","","11.3","","98.48","","","","","","Moderate Rain"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-06 23:00","2022","06","06","23:00","17.9","","17.4","","97","","3.8","","17","","18","","12.9","","98.43","","","","","","Rain"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-07 00:00","2022","06","07","00:00","17.9","","16.9","","94","","0.2","","17","","21","","16.1","","98.36","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-07 01:00","2022","06","07","01:00","17.9","","16.4","","91","","0.0","","20","","17","","16.1","","98.35","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-07 02:00","2022","06","07","02:00","17.4","","16.6","","95","","1.0","","23","","11","","14.5","","98.34","","","","","","Moderate Rain"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-07 03:00","2022","06","07","03:00","17.6","","16.8","","95","","1.0","","22","","17","","16.1","","98.28","","","","","","Rain"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-07 04:00","2022","06","07","04:00","17.0","","16.4","","96","","0.2","","18","","15","","16.1","","98.22","","","","","","Rain"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-07 05:00","2022","06","07","05:00","17.0","","16.7","","98","","1.8","","20","","26","","12.9","","98.17","","","","","","Rain"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-07 06:00","2022","06","07","06:00","17.3","","17.0","","98","","0.2","","22","","28","","16.1","","98.17","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-06-07 07:00","2022","06","07","07:00","18.6","","17.6","","94","","0.0","","26","","21","","16.1","","98.23","","","","","","NA"
