"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-02 08:00","2021","06","02","08:00","16.5","","11.6","","73","","0.0","","12","","15","","16.1","","99.65","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-02 09:00","2021","06","02","09:00","17.9","","12.3","","69","","0.0","","14","","9","","16.1","","99.66","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-02 10:00","2021","06","02","10:00","17.6","","11.4","","67","","0.0","","14","","8","","16.1","","99.65","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-02 11:00","2021","06","02","11:00","17.6","","12.1","","70","","0.0","","17","","9","","16.1","","99.63","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-02 12:00","2021","06","02","12:00","17.5","","12.9","","74","","0.0","","19","","11","","16.1","","99.59","","","","","","Rain"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-02 13:00","2021","06","02","13:00","17.3","","13.3","","77","","0.0","","17","","11","","16.1","","99.56","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-02 14:00","2021","06","02","14:00","15.7","","14.3","","91","","0.0","","18","","13","","9.7","","99.54","","","","","","Rain,Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-02 15:00","2021","06","02","15:00","15.4","","14.4","","94","","1.0","","11","","4","","8.1","","99.47","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-02 16:00","2021","06","02","16:00","15.4","","14.8","","96","","1.8","","15","","15","","4.8","","99.42","","","","","","Moderate Rain,Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-02 17:00","2021","06","02","17:00","15.5","","14.9","","96","","2.2","","12","","9","","9.7","","99.32","","","","","","Rain,Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-02 18:00","2021","06","02","18:00","15.6","","14.8","","95","","1.2","","14","","15","","8.1","","99.28","","","","","","Rain,Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-02 19:00","2021","06","02","19:00","15.2","","14.6","","96","","3.2","","14","","21","","4.8","","99.26","","","","","","Rain,Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-02 20:00","2021","06","02","20:00","14.9","","14.4","","97","","5.5","","14","","17","","3.2","","99.22","","","","","","Moderate Rain,Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-02 21:00","2021","06","02","21:00","15.1","","14.8","","98","","2.8","","15","","18","","4.8","","99.21","","","","","","Rain,Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-02 22:00","2021","06","02","22:00","15.2","","14.9","","98","","2.3","","16","","17","","4.8","","99.18","","","","","","Rain,Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-02 23:00","2021","06","02","23:00","15.4","","14.9","","97","","1.0","","15","","15","","8.1","","99.12","","","","","","Rain,Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-03 00:00","2021","06","03","00:00","15.3","","14.8","","97","","0.8","","15","","15","","16.1","","99.03","","","","","","Rain"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-03 01:00","2021","06","03","01:00","15.0","","14.7","","98","","3.0","","16","","5","","2.8","","98.98","","","","","","Rain,Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-03 02:00","2021","06","03","02:00","15.0","","14.9","","99","","3.6","","4","","5","","2.0","","98.91","","","","","","Rain,Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-03 03:00","2021","06","03","03:00","15.1","","15.0","","99","","3.1","","4","","9","","2.4","","98.84","","","","","","Rain,Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-03 04:00","2021","06","03","04:00","15.1","","15.0","","99","","0.5","","2","","8","","8.1","","98.80","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-03 05:00","2021","06","03","05:00","15.0","","14.9","","99","","0.0","","36","","8","","9.7","","98.84","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-03 06:00","2021","06","03","06:00","15.1","","15.0","","99","","0.0","","29","","8","","0.4","","98.91","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-03 07:00","2021","06","03","07:00","15.5","","15.4","","100","","0.0","","30","","4","","14.5","","98.93","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-03 08:00","2021","06","03","08:00","16.4","","15.8","","96","","0.0","","33","","5","","16.1","","98.93","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-03 09:00","2021","06","03","09:00","17.9","","16.4","","91","","0.0","","23","","9","","16.1","","98.93","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-03 10:00","2021","06","03","10:00","18.0","","16.4","","90","","0.0","","19","","8","","16.1","","98.94","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-03 11:00","2021","06","03","11:00","18.2","","16.6","","90","","0.0","","20","","17","","16.1","","98.97","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-03 12:00","2021","06","03","12:00","19.3","","17.3","","88","","0.0","","21","","13","","16.1","","98.94","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-03 13:00","2021","06","03","13:00","19.4","","16.7","","84","","0.0","","20","","15","","16.1","","98.91","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-03 14:00","2021","06","03","14:00","19.5","","17.4","","87","","0.0","","23","","15","","16.1","","98.87","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-03 15:00","2021","06","03","15:00","20.3","","17.4","","83","","0.0","","23","","15","","12.9","","98.82","","26","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-03 16:00","2021","06","03","16:00","19.9","","17.4","","85","","0.0","","20","","15","","11.3","","98.78","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-03 17:00","2021","06","03","17:00","20.0","","17.2","","84","","0.0","","20","","18","","11.3","","98.77","","25","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-03 18:00","2021","06","03","18:00","19.6","","17.0","","85","","0.0","","21","","15","","14.5","","98.76","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-03 19:00","2021","06","03","19:00","18.6","","16.6","","88","","0.0","","20","","17","","11.3","","98.76","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-03 20:00","2021","06","03","20:00","17.3","","16.5","","95","","0.0","","20","","13","","6.4","","98.78","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-03 21:00","2021","06","03","21:00","16.4","","15.8","","96","","0.0","","22","","8","","4.8","","98.87","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-03 22:00","2021","06","03","22:00","15.6","","15.1","","97","","0.0","","18","","9","","4.8","","98.89","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-03 23:00","2021","06","03","23:00","15.1","","14.8","","98","","0.0","","18","","11","","3.2","","98.88","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-04 00:00","2021","06","04","00:00","15.0","","14.7","","98","","0.0","","19","","11","","4.0","","98.88","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-04 01:00","2021","06","04","01:00","16.4","","16.2","","99","","0.0","","20","","15","","4.0","","98.87","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-04 02:00","2021","06","04","02:00","15.9","","15.8","","99","","0.0","","24","","13","","4.8","","98.87","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-04 03:00","2021","06","04","03:00","15.6","","14.8","","95","","0.0","","23","","11","","12.9","","98.85","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-04 04:00","2021","06","04","04:00","15.1","","14.5","","96","","0.0","","21","","13","","9.7","","98.82","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-04 05:00","2021","06","04","05:00","15.8","","15.2","","96","","0.0","","21","","13","","9.7","","98.85","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-04 06:00","2021","06","04","06:00","16.4","","15.6","","95","","0.0","","23","","13","","9.7","","98.88","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-04 07:00","2021","06","04","07:00","17.2","","15.9","","92","","0.0","","23","","15","","14.5","","98.90","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-04 08:00","2021","06","04","08:00","17.9","","16.1","","89","","0.0","","24","","18","","16.1","","98.93","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-04 09:00","2021","06","04","09:00","18.4","","16.6","","89","","0.0","","25","","13","","16.1","","98.95","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-04 10:00","2021","06","04","10:00","20.2","","17.0","","82","","0.0","","25","","13","","16.1","","98.94","","25","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-04 11:00","2021","06","04","11:00","22.8","","17.2","","70","","0.0","","24","","9","","16.1","","98.92","","28","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-04 12:00","2021","06","04","12:00","23.3","","19.2","","77","","0.0","","20","","17","","16.1","","98.92","","30","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-04 13:00","2021","06","04","13:00","23.3","","18.8","","75","","0.0","","21","","24","","16.1","","98.90","","30","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-04 14:00","2021","06","04","14:00","23.5","","18.3","","72","","0.0","","22","","32","","16.1","","98.85","","30","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-04 15:00","2021","06","04","15:00","24.3","","18.4","","69","","0.0","","23","","30","","16.1","","98.82","","31","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-04 16:00","2021","06","04","16:00","25.7","","18.3","","63","","0.0","","23","","32","","16.1","","98.77","","32","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-04 17:00","2021","06","04","17:00","25.1","","18.4","","66","","0.0","","23","","26","","16.1","","98.75","","31","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-04 18:00","2021","06","04","18:00","24.6","","18.5","","68","","0.0","","21","","17","","16.1","","98.72","","31","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-04 19:00","2021","06","04","19:00","24.9","","17.7","","64","","0.0","","24","","18","","16.1","","98.72","","31","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-04 20:00","2021","06","04","20:00","23.1","","16.0","","64","","0.0","","25","","15","","16.1","","98.75","","28","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-04 21:00","2021","06","04","21:00","21.0","","15.0","","68","","0.0","","24","","18","","16.1","","98.80","","25","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-04 22:00","2021","06","04","22:00","20.0","","14.2","","69","","0.0","","24","","17","","16.1","","98.83","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-04 23:00","2021","06","04","23:00","20.7","","14.0","","65","","0.0","","25","","18","","16.1","","98.84","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-05 00:00","2021","06","05","00:00","21.5","","15.2","","67","","0.0","","25","","22","","16.1","","98.88","","26","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-05 01:00","2021","06","05","01:00","21.0","","14.5","","66","","0.0","","25","","21","","16.1","","98.92","","25","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-05 02:00","2021","06","05","02:00","20.3","","14.0","","67","","0.0","","25","","21","","16.1","","98.93","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-05 03:00","2021","06","05","03:00","20.3","","13.4","","64","","0.0","","25","","24","","16.1","","98.93","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-05 04:00","2021","06","05","04:00","20.5","","12.3","","59","","0.0","","27","","18","","16.1","","98.98","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-05 05:00","2021","06","05","05:00","19.4","","12.2","","63","","0.0","","26","","18","","16.1","","99.02","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-05 06:00","2021","06","05","06:00","19.7","","13.0","","65","","0.0","","24","","21","","16.1","","99.07","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-05 07:00","2021","06","05","07:00","21.4","","13.8","","61","","0.0","","26","","21","","16.1","","99.08","","25","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-05 08:00","2021","06","05","08:00","23.5","","14.5","","56","","0.0","","26","","18","","16.1","","99.11","","27","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-05 09:00","2021","06","05","09:00","24.7","","15.2","","55","","0.0","","25","","28","","16.1","","99.11","","29","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-05 10:00","2021","06","05","10:00","26.0","","15.9","","53","","0.0","","25","","30","","16.1","","99.08","","31","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-05 11:00","2021","06","05","11:00","23.6","","17.6","","69","","0.0","","21","","22","","16.1","","99.08","","29","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-05 12:00","2021","06","05","12:00","25.0","","17.4","","62","","0.0","","21","","35","","16.1","","99.07","","31","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-05 13:00","2021","06","05","13:00","25.9","","17.6","","60","","0.0","","22","","34","","16.1","","99.04","","32","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-05 14:00","2021","06","05","14:00","26.3","","16.8","","55","","0.0","","23","","34","","16.1","","99.01","","31","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-05 15:00","2021","06","05","15:00","27.5","","16.1","","49","","0.0","","22","","34","","16.1","","98.98","","32","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-05 16:00","2021","06","05","16:00","27.9","","16.4","","49","","0.0","","23","","28","","16.1","","98.98","","33","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-05 17:00","2021","06","05","17:00","27.3","","15.8","","49","","0.0","","22","","30","","16.1","","98.94","","32","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-05 18:00","2021","06","05","18:00","26.3","","16.0","","52","","0.0","","22","","22","","16.1","","98.94","","31","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-05 19:00","2021","06","05","19:00","25.3","","15.8","","55","","0.0","","22","","18","","16.1","","98.97","","30","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-05 20:00","2021","06","05","20:00","21.3","","15.9","","71","","0.0","","21","","13","","16.1","","99.02","","26","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-05 21:00","2021","06","05","21:00","19.9","","15.6","","76","","0.0","","21","","15","","16.1","","99.07","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-05 22:00","2021","06","05","22:00","19.6","","15.3","","76","","0.0","","22","","15","","16.1","","99.08","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-05 23:00","2021","06","05","23:00","19.6","","15.3","","76","","0.0","","22","","15","","16.1","","99.09","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-06 00:00","2021","06","06","00:00","20.2","","15.3","","73","","0.0","","22","","17","","16.1","","99.10","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-06 01:00","2021","06","06","01:00","20.0","","15.5","","75","","0.0","","23","","18","","16.1","","99.11","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-06 02:00","2021","06","06","02:00","19.7","","15.2","","75","","0.0","","24","","17","","16.1","","99.10","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-06 03:00","2021","06","06","03:00","18.6","","15.1","","80","","0.0","","23","","15","","16.1","","99.11","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-06 04:00","2021","06","06","04:00","18.0","","15.1","","83","","0.0","","23","","13","","16.1","","99.14","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-06 05:00","2021","06","06","05:00","17.7","","15.0","","84","","0.0","","22","","11","","16.1","","99.20","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-06 06:00","2021","06","06","06:00","18.9","","16.0","","83","","0.0","","22","","11","","16.1","","99.25","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-06 07:00","2021","06","06","07:00","21.4","","16.8","","75","","0.0","","23","","13","","16.1","","99.31","","27","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-06 08:00","2021","06","06","08:00","23.9","","17.3","","66","","0.0","","25","","17","","16.1","","99.34","","29","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-06 09:00","2021","06","06","09:00","24.3","","17.9","","67","","0.0","","23","","15","","16.1","","99.37","","30","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-06 10:00","2021","06","06","10:00","23.9","","18.0","","69","","0.0","","21","","18","","16.1","","99.35","","30","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-06 11:00","2021","06","06","11:00","24.9","","18.4","","67","","0.0","","20","","22","","16.1","","99.31","","31","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-06 12:00","2021","06","06","12:00","26.0","","17.9","","60","","0.0","","23","","28","","16.1","","99.31","","32","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-06 13:00","2021","06","06","13:00","27.6","","17.8","","54","","0.0","","22","","30","","16.1","","99.26","","33","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-06 14:00","2021","06","06","14:00","28.4","","16.6","","48","","0.0","","22","","28","","16.1","","99.23","","33","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-06 15:00","2021","06","06","15:00","28.6","","15.7","","45","","0.0","","21","","26","","16.1","","99.20","","33","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-06 16:00","2021","06","06","16:00","28.2","","15.9","","47","","0.0","","20","","21","","16.1","","99.18","","33","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-06 17:00","2021","06","06","17:00","28.4","","14.8","","43","","0.0","","20","","17","","16.1","","99.17","","32","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-06 18:00","2021","06","06","18:00","27.9","","15.4","","46","","0.0","","19","","15","","16.1","","99.14","","32","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-06 19:00","2021","06","06","19:00","23.9","","16.5","","63","","0.0","","17","","15","","16.1","","99.13","","29","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-06 20:00","2021","06","06","20:00","21.8","","15.6","","67","","0.0","","17","","13","","16.1","","99.16","","26","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-06 21:00","2021","06","06","21:00","22.2","","15.2","","64","","0.0","","16","","11","","16.1","","99.20","","26","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-06 22:00","2021","06","06","22:00","22.1","","15.8","","67","","0.0","","17","","15","","16.1","","99.24","","27","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-06 23:00","2021","06","06","23:00","20.8","","17.3","","80","","0.0","","18","","11","","16.1","","99.22","","26","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-07 00:00","2021","06","07","00:00","21.4","","17.9","","80","","0.0","","20","","13","","16.1","","99.24","","27","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-07 01:00","2021","06","07","01:00","22.0","","18.1","","78","","0.0","","21","","15","","16.1","","99.22","","28","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-07 02:00","2021","06","07","02:00","21.6","","18.6","","83","","0.0","","21","","17","","16.1","","99.20","","28","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-07 03:00","2021","06","07","03:00","22.0","","18.6","","81","","0.0","","23","","17","","16.1","","99.21","","28","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-07 04:00","2021","06","07","04:00","21.4","","18.5","","83","","0.0","","23","","17","","16.1","","99.24","","28","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-07 05:00","2021","06","07","05:00","20.9","","18.5","","86","","0.0","","23","","11","","16.1","","99.25","","27","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-07 06:00","2021","06","07","06:00","21.3","","19.1","","87","","0.0","","19","","13","","16.1","","99.29","","28","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-07 07:00","2021","06","07","07:00","22.3","","19.3","","83","","0.0","","21","","18","","16.1","","99.32","","29","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-06-07 08:00","2021","06","07","08:00","22.7","","19.4","","81","","0.0","","21","","22","","16.1","","99.35","","30","","","","NA"
