"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-03 08:00","2022","04","03","08:00","0.7","","-1.4","","86","","0.0","","33","","28","","16.1","","99.08","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-03 09:00","2022","04","03","09:00","2.0","","-0.6","","83","","0.0","","33","","22","","16.1","","99.12","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-03 10:00","2022","04","03","10:00","2.5","","-0.3","","82","","0.0","","33","","24","","16.1","","99.17","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-03 11:00","2022","04","03","11:00","3.1","","-0.8","","76","","0.0","","33","","22","","16.1","","99.20","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-03 12:00","2022","04","03","12:00","3.2","","-1.0","","74","","0.0","","31","","22","","16.1","","99.27","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-03 13:00","2022","04","03","13:00","3.8","","0.1","","77","","0.0","","30","","18","","16.1","","99.29","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-03 14:00","2022","04","03","14:00","5.1","","-0.8","","66","","0.0","","31","","21","","16.1","","99.28","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-03 15:00","2022","04","03","15:00","4.4","","-0.9","","68","","0.0","","33","","15","","16.1","","99.31","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-03 16:00","2022","04","03","16:00","4.1","","-0.9","","70","","0.0","","32","","17","","16.1","","99.33","","","","","","Rain"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-03 17:00","2022","04","03","17:00","3.8","","-0.2","","75","","0.0","","2","","13","","16.1","","99.35","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-03 18:00","2022","04","03","18:00","3.5","","-0.2","","77","","0.0","","2","","11","","16.1","","99.40","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-03 19:00","2022","04","03","19:00","2.2","","-0.9","","80","","0.0","","4","","11","","16.1","","99.40","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-03 20:00","2022","04","03","20:00","0.7","","-1.3","","87","","0.0","","6","","8","","16.1","","99.46","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-03 21:00","2022","04","03","21:00","0.8","","-1.1","","87","","0.0","","","","0","","16.1","","99.51","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-03 22:00","2022","04","03","22:00","0.8","","-0.8","","89","","0.0","","8","","4","","16.1","","99.51","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-03 23:00","2022","04","03","23:00","0.5","","-1.3","","88","","0.0","","9","","4","","16.1","","99.51","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-04 00:00","2022","04","04","00:00","-1.4","","-2.4","","93","","0.0","","17","","8","","16.1","","99.46","","","","-4","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-04 01:00","2022","04","04","01:00","-1.8","","-2.6","","94","","0.0","","19","","9","","16.1","","99.45","","","","-5","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-04 02:00","2022","04","04","02:00","-1.2","","-1.9","","95","","0.0","","13","","9","","16.1","","99.41","","","","-4","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-04 03:00","2022","04","04","03:00","-1.2","","-2.0","","94","","0.0","","11","","8","","16.1","","99.36","","","","-4","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-04 04:00","2022","04","04","04:00","-1.3","","-2.3","","93","","0.0","","12","","9","","16.1","","99.33","","","","-5","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-04 05:00","2022","04","04","05:00","-0.6","","-1.7","","92","","0.0","","12","","5","","16.1","","99.32","","","","-2","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-04 06:00","2022","04","04","06:00","-0.3","","-1.3","","93","","0.0","","12","","5","","16.1","","99.34","","","","-2","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-04 07:00","2022","04","04","07:00","0.2","","-0.8","","93","","0.0","","13","","9","","16.1","","99.32","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-04 08:00","2022","04","04","08:00","1.2","","0.2","","93","","0.0","","16","","9","","16.1","","99.38","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-04 09:00","2022","04","04","09:00","2.2","","0.9","","91","","0.0","","15","","11","","16.1","","99.40","","","","","","Rain"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-04 10:00","2022","04","04","10:00","2.4","","0.8","","89","","0.0","","19","","18","","16.1","","99.41","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-04 11:00","2022","04","04","11:00","1.7","","0.8","","94","","0.2","","18","","15","","14.5","","99.41","","","","","","Rain"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-04 12:00","2022","04","04","12:00","1.1","","0.5","","96","","0.8","","16","","18","","8.1","","99.32","","","","","","Rain,Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-04 13:00","2022","04","04","13:00","1.2","","0.8","","97","","0.8","","15","","28","","8.1","","99.21","","","","","","Rain,Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-04 14:00","2022","04","04","14:00","1.5","","1.1","","97","","1.0","","14","","24","","9.7","","99.08","","","","","","Rain,Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-04 15:00","2022","04","04","15:00","2.1","","1.5","","96","","0.2","","14","","32","","11.3","","98.96","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-04 16:00","2022","04","04","16:00","2.8","","2.1","","95","","0.0","","13","","34","","16.1","","98.93","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-04 17:00","2022","04","04","17:00","2.7","","2.0","","95","","0.0","","14","","18","","16.1","","98.95","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-04 18:00","2022","04","04","18:00","3.0","","2.1","","94","","0.0","","13","","18","","16.1","","98.89","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-04 19:00","2022","04","04","19:00","3.8","","2.5","","91","","0.0","","14","","21","","16.1","","98.83","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-04 20:00","2022","04","04","20:00","4.1","","2.5","","89","","0.0","","14","","21","","16.1","","98.85","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-04 21:00","2022","04","04","21:00","4.4","","2.7","","89","","0.0","","14","","21","","16.1","","98.85","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-04 22:00","2022","04","04","22:00","4.4","","2.8","","89","","0.0","","14","","18","","16.1","","98.81","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-04 23:00","2022","04","04","23:00","4.7","","2.9","","88","","0.0","","13","","21","","16.1","","98.80","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-05 00:00","2022","04","05","00:00","4.3","","2.8","","90","","0.0","","14","","21","","16.1","","98.79","","","","","","Rain"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-05 01:00","2022","04","05","01:00","3.5","","2.3","","92","","0.0","","13","","17","","16.1","","98.77","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-05 02:00","2022","04","05","02:00","3.1","","1.8","","91","","0.0","","12","","17","","16.1","","98.73","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-05 03:00","2022","04","05","03:00","3.2","","2.1","","92","","0.0","","14","","21","","16.1","","98.68","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-05 04:00","2022","04","05","04:00","2.1","","1.4","","95","","0.0","","15","","11","","12.9","","98.66","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-05 05:00","2022","04","05","05:00","0.6","","0.0","","96","","0.0","","20","","5","","9.7","","98.70","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-05 06:00","2022","04","05","06:00","1.6","","1.3","","98","","0.0","","30","","13","","0.2","","98.78","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-05 07:00","2022","04","05","07:00","2.8","","2.7","","99","","0.0","","29","","11","","0.4","","98.76","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-05 08:00","2022","04","05","08:00","3.6","","3.5","","99","","0.0","","33","","13","","4.0","","98.78","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-05 09:00","2022","04","05","09:00","3.9","","3.4","","97","","0.0","","30","","8","","4.8","","98.86","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-05 10:00","2022","04","05","10:00","4.6","","3.6","","93","","0.0","","33","","9","","4.8","","98.82","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-05 11:00","2022","04","05","11:00","5.8","","3.7","","86","","0.0","","","M","4","","9.7","","98.80","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-05 12:00","2022","04","05","12:00","7.2","","4.7","","84","","0.0","","6","","5","","14.5","","98.71","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-05 13:00","2022","04","05","13:00","8.0","","5.8","","86","","0.0","","18","","17","","8.1","","98.74","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-05 14:00","2022","04","05","14:00","6.8","","5.3","","90","","0.0","","16","","17","","6.4","","98.70","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-05 15:00","2022","04","05","15:00","8.8","","3.6","","70","","0.0","","14","","11","","16.1","","98.60","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-05 16:00","2022","04","05","16:00","10.6","","2.9","","59","","0.0","","4","","8","","16.1","","98.51","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-05 17:00","2022","04","05","17:00","11.9","","5.0","","63","","0.0","","9","","11","","16.1","","98.41","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-05 18:00","2022","04","05","18:00","10.0","","4.2","","67","","0.0","","10","","13","","16.1","","98.37","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-05 19:00","2022","04","05","19:00","7.1","","1.8","","69","","0.0","","9","","9","","16.1","","98.37","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-05 20:00","2022","04","05","20:00","4.8","","1.8","","81","","0.0","","11","","8","","16.1","","98.43","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-05 21:00","2022","04","05","21:00","4.7","","2.7","","87","","0.0","","10","","13","","16.1","","98.41","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-05 22:00","2022","04","05","22:00","5.7","","3.2","","84","","0.0","","11","","18","","16.1","","98.31","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-05 23:00","2022","04","05","23:00","7.0","","3.8","","80","","0.0","","11","","22","","16.1","","98.28","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-06 00:00","2022","04","06","00:00","7.6","","4.0","","78","","0.0","","10","","22","","16.1","","98.23","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-06 01:00","2022","04","06","01:00","7.3","","3.4","","76","","0.0","","11","","24","","16.1","","98.18","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-06 02:00","2022","04","06","02:00","5.8","","2.8","","81","","0.0","","11","","22","","16.1","","98.13","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-06 03:00","2022","04","06","03:00","6.0","","2.6","","79","","0.0","","11","","21","","16.1","","98.12","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-06 04:00","2022","04","06","04:00","5.3","","2.7","","83","","0.0","","12","","17","","16.1","","98.16","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-06 05:00","2022","04","06","05:00","4.7","","2.7","","87","","0.0","","12","","15","","16.1","","98.14","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-06 06:00","2022","04","06","06:00","4.6","","3.0","","89","","0.0","","12","","22","","16.1","","98.11","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-06 07:00","2022","04","06","07:00","5.7","","4.7","","93","","0.0","","15","","13","","16.1","","98.22","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-06 08:00","2022","04","06","08:00","8.8","","7.5","","91","","0.0","","18","","15","","16.1","","98.24","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-06 09:00","2022","04","06","09:00","9.0","","7.6","","91","","0.0","","13","","18","","16.1","","98.11","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-06 10:00","2022","04","06","10:00","10.6","","8.7","","88","","0.0","","13","","22","","16.1","","98.03","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-06 11:00","2022","04","06","11:00","11.2","","8.9","","86","","0.0","","14","","21","","16.1","","98.10","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-06 12:00","2022","04","06","12:00","10.6","","8.5","","87","","0.0","","12","","26","","16.1","","97.92","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-06 13:00","2022","04","06","13:00","9.9","","7.5","","85","","0.0","","11","","34","","16.1","","97.79","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-06 14:00","2022","04","06","14:00","9.4","","7.2","","86","","0.0","","13","","28","","16.1","","97.75","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-06 15:00","2022","04","06","15:00","8.7","","7.6","","93","","0.5","","14","","28","","16.1","","97.63","","","","","","Rain"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-06 16:00","2022","04","06","16:00","8.8","","7.7","","93","","0.5","","17","","22","","16.1","","97.63","","","","","","Rain"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-06 17:00","2022","04","06","17:00","8.2","","7.5","","95","","0.8","","20","","26","","4.8","","97.67","","","","","","Rain,Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-06 18:00","2022","04","06","18:00","8.2","","7.9","","98","","0.5","","24","","11","","3.2","","97.72","","","","","","Rain,Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-06 19:00","2022","04","06","19:00","8.7","","8.4","","98","","0.0","","21","","15","","16.1","","97.77","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-06 20:00","2022","04","06","20:00","8.4","","7.2","","92","","0.0","","30","","18","","16.1","","97.89","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-06 21:00","2022","04","06","21:00","7.2","","6.2","","93","","0.0","","29","","9","","16.1","","97.92","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-06 22:00","2022","04","06","22:00","4.8","","4.2","","96","","0.0","","27","","8","","16.1","","97.93","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-06 23:00","2022","04","06","23:00","3.2","","2.9","","98","","0.0","","19","","13","","16.1","","97.96","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-07 00:00","2022","04","07","00:00","3.0","","2.7","","98","","0.0","","19","","15","","16.1","","97.95","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-07 01:00","2022","04","07","01:00","4.1","","3.7","","97","","0.0","","20","","17","","16.1","","97.93","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-07 02:00","2022","04","07","02:00","3.7","","3.1","","96","","0.0","","21","","17","","16.1","","97.86","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-07 03:00","2022","04","07","03:00","3.7","","3.0","","95","","0.0","","21","","18","","16.1","","97.84","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-07 04:00","2022","04","07","04:00","3.8","","3.1","","95","","0.0","","20","","21","","16.1","","97.84","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-07 05:00","2022","04","07","05:00","3.2","","2.3","","94","","0.0","","21","","17","","16.1","","97.82","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-04-07 06:00","2022","04","07","06:00","5.0","","3.6","","90","","0.0","","23","","18","","16.1","","97.85","","","","","","NA"
