"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-02 07:00","2021","03","02","07:00","-9.1","","-12.3","","78","","0.0","","29","","4","","16.1","","100.43","","","","-11","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-02 08:00","2021","03","02","08:00","-7.6","","-12.4","","69","","0.0","","27","","8","","16.1","","100.47","","","","-12","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-02 09:00","2021","03","02","09:00","-6.7","","-14.3","","55","","0.0","","","M","4","","16.1","","100.43","","","","-9","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-02 10:00","2021","03","02","10:00","-5.9","","-13.2","","57","","0.0","","21","","8","","16.1","","100.34","","","","-10","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-02 11:00","2021","03","02","11:00","-5.3","","-12.0","","60","","0.0","","18","","9","","16.1","","100.26","","","","-9","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-02 12:00","2021","03","02","12:00","-4.5","","-10.3","","64","","0.0","","17","","15","","16.1","","100.18","","","","-10","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-02 13:00","2021","03","02","13:00","-3.7","","-9.0","","67","","0.0","","21","","26","","16.1","","100.07","","","","-11","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-02 14:00","2021","03","02","14:00","-3.2","","-8.6","","67","","0.0","","21","","28","","16.1","","99.95","","","","-10","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-02 15:00","2021","03","02","15:00","-1.8","","-9.0","","58","","0.0","","23","","32","","16.1","","99.85","","","","-9","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-02 16:00","2021","03","02","16:00","-0.9","","-7.7","","60","","0.0","","24","","32","","16.1","","99.76","","","","-8","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-02 17:00","2021","03","02","17:00","-0.4","","-6.4","","64","","0.0","","23","","30","","16.1","","99.66","","","","-7","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-02 18:00","2021","03","02","18:00","-0.3","","-4.8","","72","","0.0","","23","","26","","16.1","","99.57","","","","-6","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-02 19:00","2021","03","02","19:00","-0.2","","-4.8","","71","","0.0","","23","","26","","16.1","","99.48","","","","-6","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-02 20:00","2021","03","02","20:00","0.0","","-4.2","","74","","0.0","","23","","32","","16.1","","99.34","","","","-7","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-02 21:00","2021","03","02","21:00","0.4","","-4.3","","71","","0.0","","23","","35","","16.1","","99.20","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-02 22:00","2021","03","02","22:00","0.2","","-3.9","","74","","0.0","","24","","30","","16.1","","99.19","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-02 23:00","2021","03","02","23:00","-0.1","","-4.2","","74","","0.0","","25","","26","","16.1","","99.18","","","","-6","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-03 00:00","2021","03","03","00:00","-0.1","","-4.6","","72","","0.0","","24","","30","","16.1","","99.05","","","","-7","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-03 01:00","2021","03","03","01:00","0.1","","-4.9","","69","","0.0","","24","","26","","16.1","","99.04","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-03 02:00","2021","03","03","02:00","0.0","","-4.6","","71","","0.0","","24","","28","","16.1","","99.04","","","","-6","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-03 03:00","2021","03","03","03:00","-0.2","","-4.6","","72","","0.0","","24","","24","","16.1","","99.00","","","","-6","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-03 04:00","2021","03","03","04:00","-0.7","","-4.2","","77","","0.0","","24","","18","","16.1","","98.96","","","","-6","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-03 05:00","2021","03","03","05:00","-1.2","","-4.4","","79","","0.0","","25","","15","","16.1","","98.97","","","","-6","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-03 06:00","2021","03","03","06:00","-1.0","","-4.4","","78","","0.0","","25","","17","","16.1","","98.97","","","","-6","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-03 07:00","2021","03","03","07:00","-0.9","","-3.9","","80","","0.0","","25","","21","","16.1","","98.94","","","","-7","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-03 08:00","2021","03","03","08:00","0.5","","-3.1","","77","","0.0","","25","","18","","16.1","","98.95","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-03 09:00","2021","03","03","09:00","2.3","","-2.2","","72","","0.0","","26","","24","","16.1","","98.94","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-03 10:00","2021","03","03","10:00","4.0","","-1.2","","69","","0.0","","27","","18","","16.1","","98.93","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-03 11:00","2021","03","03","11:00","5.7","","0.3","","68","","0.0","","30","","21","","16.1","","98.89","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-03 12:00","2021","03","03","12:00","6.4","","0.7","","67","","0.0","","31","","18","","16.1","","98.90","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-03 13:00","2021","03","03","13:00","7.3","","0.9","","64","","0.0","","28","","13","","16.1","","98.85","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-03 14:00","2021","03","03","14:00","8.1","","0.9","","61","","0.0","","30","","17","","16.1","","98.83","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-03 15:00","2021","03","03","15:00","7.7","","1.6","","65","","0.0","","25","","11","","16.1","","98.84","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-03 16:00","2021","03","03","16:00","8.0","","2.1","","66","","0.0","","23","","13","","16.1","","98.86","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-03 17:00","2021","03","03","17:00","8.1","","2.1","","66","","0.0","","24","","11","","16.1","","98.90","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-03 18:00","2021","03","03","18:00","5.8","","2.3","","78","","0.0","","27","","5","","16.1","","98.97","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-03 19:00","2021","03","03","19:00","3.9","","1.3","","83","","0.0","","5","","8","","16.1","","99.07","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-03 20:00","2021","03","03","20:00","1.9","","0.1","","88","","0.0","","4","","8","","16.1","","99.13","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-03 21:00","2021","03","03","21:00","2.0","","-0.1","","86","","0.0","","1","","8","","16.1","","99.16","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-03 22:00","2021","03","03","22:00","2.3","","-0.2","","83","","0.0","","1","","18","","16.1","","99.24","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-03 23:00","2021","03","03","23:00","1.1","","-1.0","","86","","0.0","","36","","17","","16.1","","99.29","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-04 00:00","2021","03","04","00:00","0.1","","-1.2","","91","","0.0","","36","","17","","16.1","","99.33","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-04 01:00","2021","03","04","01:00","-0.1","","-1.0","","94","","0.0","","35","","17","","12.9","","99.36","","","","-5","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-04 02:00","2021","03","04","02:00","0.3","","-0.6","","94","","0.0","","35","","17","","12.9","","99.40","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-04 03:00","2021","03","04","03:00","0.0","","-2.1","","86","","0.0","","36","","24","","16.1","","99.41","","","","-6","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-04 04:00","2021","03","04","04:00","-0.4","","-2.6","","85","","0.0","","36","","24","","16.1","","99.42","","","","-6","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-04 05:00","2021","03","04","05:00","-0.5","","-2.7","","85","","0.0","","1","","26","","16.1","","99.45","","","","-7","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-04 06:00","2021","03","04","06:00","-0.7","","-2.9","","85","","0.0","","1","","26","","16.1","","99.51","","","","-7","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-04 07:00","2021","03","04","07:00","-0.7","","-4.4","","76","","0.0","","35","","26","","16.1","","99.57","","","","-7","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-04 08:00","2021","03","04","08:00","-0.9","","-4.2","","78","","0.0","","36","","22","","16.1","","99.66","","","","-7","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-04 09:00","2021","03","04","09:00","-1.0","","-4.5","","77","","0.0","","36","","26","","16.1","","99.72","","","","-7","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-04 10:00","2021","03","04","10:00","-1.5","","-5.4","","75","","0.0","","1","","41","","16.1","","99.76","","","","-9","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-04 11:00","2021","03","04","11:00","-1.3","","-6.3","","69","","0.0","","36","","39","","16.1","","99.82","","","","-9","","Snow"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-04 12:00","2021","03","04","12:00","-0.9","","-6.2","","67","","0.0","","36","","32","","16.1","","99.89","","","","-8","","Snow"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-04 13:00","2021","03","04","13:00","-1.8","","-8.0","","63","","0.0","","34","","37","","16.1","","99.93","","","","-10","","Snow"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-04 14:00","2021","03","04","14:00","-2.3","","-8.5","","63","","0.0","","34","","35","","16.1","","99.94","","","","-10","","Snow"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-04 15:00","2021","03","04","15:00","-2.6","","-7.3","","70","","0.0","","1","","41","","16.1","","99.97","","","","-11","","Snow"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-04 16:00","2021","03","04","16:00","-2.7","","-9.0","","62","","0.0","","36","","41","","16.1","","100.04","","","","-11","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-04 17:00","2021","03","04","17:00","-3.0","","-9.1","","63","","0.0","","35","","32","","16.1","","100.08","","","","-11","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-04 18:00","2021","03","04","18:00","-3.8","","-9.5","","65","","0.0","","36","","28","","16.1","","100.09","","","","-11","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-04 19:00","2021","03","04","19:00","-4.8","","-8.9","","73","","0.0","","36","","21","","16.1","","100.14","","","","-11","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-04 20:00","2021","03","04","20:00","-5.3","","-9.0","","75","","0.0","","35","","15","","16.1","","100.15","","","","-11","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-04 21:00","2021","03","04","21:00","-5.7","","-9.1","","77","","0.0","","35","","11","","16.1","","100.14","","","","-10","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-04 22:00","2021","03","04","22:00","-6.3","","-9.8","","77","","0.0","","34","","11","","16.1","","100.13","","","","-11","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-04 23:00","2021","03","04","23:00","-5.7","","-10.9","","67","","0.0","","33","","15","","16.1","","100.12","","","","-11","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-05 00:00","2021","03","05","00:00","-5.5","","-10.5","","68","","0.0","","33","","15","","16.1","","100.12","","","","-11","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-05 01:00","2021","03","05","01:00","-5.7","","-10.3","","70","","0.0","","32","","11","","16.1","","100.10","","","","-10","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-05 02:00","2021","03","05","02:00","-6.1","","-9.7","","76","","0.0","","32","","11","","16.1","","100.10","","","","-11","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-05 03:00","2021","03","05","03:00","-6.0","","-10.2","","72","","0.0","","32","","11","","16.1","","100.03","","","","-11","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-05 04:00","2021","03","05","04:00","-5.8","","-9.7","","74","","0.0","","32","","13","","16.1","","100.01","","","","-11","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-05 05:00","2021","03","05","05:00","-6.3","","-9.5","","78","","0.0","","31","","11","","16.1","","100.02","","","","-11","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-05 06:00","2021","03","05","06:00","-6.6","","-9.7","","79","","0.0","","31","","13","","16.1","","100.02","","","","-12","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-05 07:00","2021","03","05","07:00","-6.4","","-10.1","","75","","0.0","","32","","15","","16.1","","100.03","","","","-12","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-05 08:00","2021","03","05","08:00","-5.4","","-9.8","","72","","0.0","","32","","21","","16.1","","100.07","","","","-12","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-05 09:00","2021","03","05","09:00","-4.2","","-9.1","","69","","0.0","","31","","24","","16.1","","100.06","","","","-11","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-05 10:00","2021","03","05","10:00","-2.8","","-9.3","","61","","0.0","","32","","22","","16.1","","100.04","","","","-9","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-05 11:00","2021","03","05","11:00","-1.2","","-7.6","","62","","0.0","","35","","30","","16.1","","100.02","","","","-8","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-05 12:00","2021","03","05","12:00","-0.5","","-7.3","","60","","0.0","","34","","26","","16.1","","100.01","","","","-7","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-05 13:00","2021","03","05","13:00","1.1","","-6.3","","58","","0.0","","33","","26","","16.1","","99.95","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-05 14:00","2021","03","05","14:00","1.2","","-6.1","","58","","0.0","","30","","22","","16.1","","99.87","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-05 15:00","2021","03","05","15:00","1.6","","-5.4","","60","","0.0","","30","","26","","16.1","","99.83","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-05 16:00","2021","03","05","16:00","1.7","","-6.5","","55","","0.0","","31","","26","","16.1","","99.78","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-05 17:00","2021","03","05","17:00","2.3","","-5.9","","55","","0.0","","30","","22","","16.1","","99.75","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-05 18:00","2021","03","05","18:00","1.2","","-5.5","","61","","0.0","","30","","18","","16.1","","99.72","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-05 19:00","2021","03","05","19:00","-0.2","","-5.4","","68","","0.0","","28","","13","","16.1","","99.70","","","","-4","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-05 20:00","2021","03","05","20:00","-0.3","","-4.4","","74","","0.0","","29","","15","","16.1","","99.70","","","","-5","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-05 21:00","2021","03","05","21:00","-0.3","","-4.9","","71","","0.0","","32","","13","","16.1","","99.74","","","","-4","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-05 22:00","2021","03","05","22:00","-0.3","","-6.3","","64","","0.0","","32","","17","","16.1","","99.77","","","","-5","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-05 23:00","2021","03","05","23:00","-0.5","","-6.7","","63","","0.0","","33","","21","","16.1","","99.77","","","","-6","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-06 00:00","2021","03","06","00:00","-1.3","","-6.6","","68","","0.0","","33","","22","","16.1","","99.77","","","","-7","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-06 01:00","2021","03","06","01:00","-1.9","","-6.7","","70","","0.0","","34","","21","","16.1","","99.80","","","","-8","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-06 02:00","2021","03","06","02:00","-2.4","","-7.5","","68","","0.0","","35","","18","","16.1","","99.84","","","","-8","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-06 03:00","2021","03","06","03:00","-3.0","","-9.5","","61","","0.0","","34","","24","","16.1","","99.86","","","","-10","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-06 04:00","2021","03","06","04:00","-3.7","","-9.2","","66","","0.0","","32","","17","","16.1","","99.86","","","","-9","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-06 05:00","2021","03","06","05:00","-4.1","","-9.0","","69","","0.0","","31","","15","","16.1","","99.91","","","","-9","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-06 06:00","2021","03","06","06:00","-4.5","","-8.8","","72","","0.0","","31","","15","","16.1","","99.95","","","","-10","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-06 07:00","2021","03","06","07:00","-5.2","","-8.5","","78","","0.0","","31","","15","","16.1","","99.99","","","","-11","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-06 08:00","2021","03","06","08:00","-3.7","","-8.1","","72","","0.0","","32","","22","","16.1","","100.06","","","","-10","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-06 09:00","2021","03","06","09:00","-2.4","","-8.6","","63","","0.0","","33","","24","","16.1","","100.09","","","","-9","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-06 10:00","2021","03","06","10:00","-1.5","","-8.8","","58","","0.0","","35","","26","","16.1","","100.10","","","","-8","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-06 11:00","2021","03","06","11:00","-0.4","","-8.4","","55","","0.0","","34","","21","","16.1","","100.11","","","","-6","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-06 12:00","2021","03","06","12:00","-0.2","","-9.5","","50","","0.0","","33","","21","","16.1","","100.10","","","","-6","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-06 13:00","2021","03","06","13:00","0.7","","-9.9","","45","","0.0","","36","","18","","16.1","","100.08","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-06 14:00","2021","03","06","14:00","1.4","","-10.0","","43","","0.0","","33","","24","","16.1","","100.02","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-06 15:00","2021","03","06","15:00","2.2","","-8.0","","47","","0.0","","30","","21","","16.1","","99.99","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-06 16:00","2021","03","06","16:00","2.0","","-10.1","","41","","0.0","","33","","21","","16.1","","100.02","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-06 17:00","2021","03","06","17:00","1.6","","-10.1","","42","","0.0","","34","","15","","16.1","","100.02","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-06 18:00","2021","03","06","18:00","-0.2","","-8.8","","53","","0.0","","3","","17","","16.1","","100.07","","","","-5","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-06 19:00","2021","03","06","19:00","-2.8","","-8.1","","67","","0.0","","6","","9","","16.1","","100.10","","","","-6","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-06 20:00","2021","03","06","20:00","-3.0","","-9.0","","63","","0.0","","11","","9","","16.1","","100.11","","","","-7","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-06 21:00","2021","03","06","21:00","-4.8","","-8.1","","78","","0.0","","16","","9","","16.1","","100.10","","","","-9","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-06 22:00","2021","03","06","22:00","-3.9","","-8.1","","73","","0.0","","14","","8","","16.1","","100.09","","","","-7","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-06 23:00","2021","03","06","23:00","-4.0","","-7.3","","78","","0.0","","17","","11","","16.1","","100.08","","","","-8","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-07 00:00","2021","03","07","00:00","-4.4","","-7.4","","80","","0.0","","7","","13","","16.1","","100.14","","","","-9","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-07 01:00","2021","03","07","01:00","-5.2","","-8.3","","79","","0.0","","6","","15","","16.1","","100.19","","","","-11","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-07 02:00","2021","03","07","02:00","-6.6","","-9.4","","81","","0.0","","7","","9","","16.1","","100.23","","","","-11","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2021-03-07 03:00","2021","03","07","03:00","-6.7","","-9.8","","79","","0.0","","8","","11","","16.1","","100.23","","","","-12","","NA"
