"assignment_name","assignment_url","starter_code_url","github_username","roster_identifier","student_repository_name","student_repository_url","submission_timestamp","points_awarded","points_available"
"Lab1","https://classroom.github.com/classrooms/91145624-se2251-winter2023/assignments/lab1","https://api.github.com/repos/ShaimaaAliECE/Python_Lab1","KhenneryAgne","kagne","lab1-KhenneryAgne","https://github.com/ShaimaaAliECE/lab1-KhenneryAgne","","0","0"
"Lab1","https://classroom.github.com/classrooms/91145624-se2251-winter2023/assignments/lab1","https://api.github.com/repos/ShaimaaAliECE/Python_Lab1","ChrisLato","clatosi2","lab1-ChrisLato","https://github.com/ShaimaaAliECE/lab1-ChrisLato","","0","0"
"Lab1","https://classroom.github.com/classrooms/91145624-se2251-winter2023/assignments/lab1","https://api.github.com/repos/ShaimaaAliECE/Python_Lab1","jaden-hong","jhong324","lab1-jaden-hong","https://github.com/ShaimaaAliECE/lab1-jaden-hong","","0","0"
"Lab1","https://classroom.github.com/classrooms/91145624-se2251-winter2023/assignments/lab1","https://api.github.com/repos/ShaimaaAliECE/Python_Lab1","nuhaysha","anuh","lab1-nuhaysha","https://github.com/ShaimaaAliECE/lab1-nuhaysha","","0","0"
"Lab1","https://classroom.github.com/classrooms/91145624-se2251-winter2023/assignments/lab1","https://api.github.com/repos/ShaimaaAliECE/Python_Lab1","asarauz","asarauz","lab1-asarauz","https://github.com/ShaimaaAliECE/lab1-asarauz","","0","0"
"Lab1","https://classroom.github.com/classrooms/91145624-se2251-winter2023/assignments/lab1","https://api.github.com/repos/ShaimaaAliECE/Python_Lab1","ThunderFlame2230","atriguer","lab1-ThunderFlame2230","https://github.com/ShaimaaAliECE/lab1-ThunderFlame2230","","0","0"
"Lab1","https://classroom.github.com/classrooms/91145624-se2251-winter2023/assignments/lab1","https://api.github.com/repos/ShaimaaAliECE/Python_Lab1","marif5520","marif27","lab1-marif5520","https://github.com/ShaimaaAliECE/lab1-marif5520","","0","0"
"Lab1","https://classroom.github.com/classrooms/91145624-se2251-winter2023/assignments/lab1","https://api.github.com/repos/ShaimaaAliECE/Python_Lab1","msylves6","msylves6","lab1-msylves6","https://github.com/ShaimaaAliECE/lab1-msylves6","","0","0"
"Lab1","https://classroom.github.com/classrooms/91145624-se2251-winter2023/assignments/lab1","https://api.github.com/repos/ShaimaaAliECE/Python_Lab1","msuthe43","msuthe43","lab1-msuthe43","https://github.com/ShaimaaAliECE/lab1-msuthe43","","0","0"
"Lab1","https://classroom.github.com/classrooms/91145624-se2251-winter2023/assignments/lab1","https://api.github.com/repos/ShaimaaAliECE/Python_Lab1","jminevic","jminevic","lab1-jminevic","https://github.com/ShaimaaAliECE/lab1-jminevic","","0","0"
"Lab1","https://classroom.github.com/classrooms/91145624-se2251-winter2023/assignments/lab1","https://api.github.com/repos/ShaimaaAliECE/Python_Lab1","ovanvoor","ovanvoor","lab1-ovanvoor","https://github.com/ShaimaaAliECE/lab1-ovanvoor","","0","0"
"Lab1","https://classroom.github.com/classrooms/91145624-se2251-winter2023/assignments/lab1","https://api.github.com/repos/ShaimaaAliECE/Python_Lab1","neilkirchberger","nkirchb","lab1-neilkirchberger","https://github.com/ShaimaaAliECE/lab1-neilkirchberger","","0","0"
"Lab1","https://classroom.github.com/classrooms/91145624-se2251-winter2023/assignments/lab1","https://api.github.com/repos/ShaimaaAliECE/Python_Lab1","amitc32","amitc32","lab1-amitc32","https://github.com/ShaimaaAliECE/lab1-amitc32","","0","0"
"Lab1","https://classroom.github.com/classrooms/91145624-se2251-winter2023/assignments/lab1","https://api.github.com/repos/ShaimaaAliECE/Python_Lab1","spate738","spate738","lab1-spate738","https://github.com/ShaimaaAliECE/lab1-spate738","","0","0"
"Lab1","https://classroom.github.com/classrooms/91145624-se2251-winter2023/assignments/lab1","https://api.github.com/repos/ShaimaaAliECE/Python_Lab1","ax-ribeiro","aribeir4","lab1-ax-ribeiro","https://github.com/ShaimaaAliECE/lab1-ax-ribeiro","","0","0"
"Lab1","https://classroom.github.com/classrooms/91145624-se2251-winter2023/assignments/lab1","https://api.github.com/repos/ShaimaaAliECE/Python_Lab1","BingChi11ing","bguo48","lab1-BingChi11ing","https://github.com/ShaimaaAliECE/lab1-BingChi11ing","","0","0"
"Lab1","https://classroom.github.com/classrooms/91145624-se2251-winter2023/assignments/lab1","https://api.github.com/repos/ShaimaaAliECE/Python_Lab1","apanesa8","apanesa8","lab1-apanesa8","https://github.com/ShaimaaAliECE/lab1-apanesa8","","0","0"
"Lab1","https://classroom.github.com/classrooms/91145624-se2251-winter2023/assignments/lab1","https://api.github.com/repos/ShaimaaAliECE/Python_Lab1","MHebbert","mhebbert","lab1-MHebbert","https://github.com/ShaimaaAliECE/lab1-MHebbert","","0","0"
"Lab1","https://classroom.github.com/classrooms/91145624-se2251-winter2023/assignments/lab1","https://api.github.com/repos/ShaimaaAliECE/Python_Lab1","devpateluwo","dpate487","lab1-devpateluwo","https://github.com/ShaimaaAliECE/lab1-devpateluwo","","0","0"
"Lab1","https://classroom.github.com/classrooms/91145624-se2251-winter2023/assignments/lab1","https://api.github.com/repos/ShaimaaAliECE/Python_Lab1","edco2","eco2","lab1-edco2","https://github.com/ShaimaaAliECE/lab1-edco2","","0","0"
"Lab1","https://classroom.github.com/classrooms/91145624-se2251-winter2023/assignments/lab1","https://api.github.com/repos/ShaimaaAliECE/Python_Lab1","Shayla18Diep","sdiep","lab1-Shayla18Diep","https://github.com/ShaimaaAliECE/lab1-Shayla18Diep","","0","0"
"Lab1","https://classroom.github.com/classrooms/91145624-se2251-winter2023/assignments/lab1","https://api.github.com/repos/ShaimaaAliECE/Python_Lab1","malakalhanafi02","malhanaf","lab1-malakalhanafi02","https://github.com/ShaimaaAliECE/lab1-malakalhanafi02","","0","0"
"Lab1","https://classroom.github.com/classrooms/91145624-se2251-winter2023/assignments/lab1","https://api.github.com/repos/ShaimaaAliECE/Python_Lab1","Ecook46","ecook46","lab1-Ecook46","https://github.com/ShaimaaAliECE/lab1-Ecook46","","0","0"
"Lab1","https://classroom.github.com/classrooms/91145624-se2251-winter2023/assignments/lab1","https://api.github.com/repos/ShaimaaAliECE/Python_Lab1","sohrabiann","asohrab6","lab1-sohrabiann","https://github.com/ShaimaaAliECE/lab1-sohrabiann","","0","0"
"Lab1","https://classroom.github.com/classrooms/91145624-se2251-winter2023/assignments/lab1","https://api.github.com/repos/ShaimaaAliECE/Python_Lab1","hkorbleUWO","hkorble","lab1-hkorbleUWO","https://github.com/ShaimaaAliECE/lab1-hkorbleUWO","","0","0"
"Lab1","https://classroom.github.com/classrooms/91145624-se2251-winter2023/assignments/lab1","https://api.github.com/repos/ShaimaaAliECE/Python_Lab1","obhatt3","obhatt3","lab1-obhatt3","https://github.com/ShaimaaAliECE/lab1-obhatt3","","0","0"
"Lab1","https://classroom.github.com/classrooms/91145624-se2251-winter2023/assignments/lab1","https://api.github.com/repos/ShaimaaAliECE/Python_Lab1","dndabiha","dndabiha","lab1-dndabiha","https://github.com/ShaimaaAliECE/lab1-dndabiha","","0","0"
"Lab1","https://classroom.github.com/classrooms/91145624-se2251-winter2023/assignments/lab1","https://api.github.com/repos/ShaimaaAliECE/Python_Lab1","MuhammadMunir123","mmunir22","lab1-MuhammadMunir123","https://github.com/ShaimaaAliECE/lab1-MuhammadMunir123","","0","0"
